full_name,name,owner.login,owner.type,created_at,description,forks_count,stargazers_count,watchers_count,has_downloads,has_pages,has_issues,has_wiki
cran/opencpu,opencpu,cran,Organization,2014-03-13T05:35:25Z,OpenCPU framework for embedded statistical computation and,0,0,0,True,False,False,False
cran/TSfame,TSfame,cran,Organization,2014-03-13T03:43:28Z,TSdbi extensions for fame,0,0,0,True,False,False,False
aaronjfisher/2014_JSM_bootSVD_demo,2014_JSM_bootSVD_demo,aaronjfisher,User,2014-06-11T21:45:33Z,,0,0,0,True,False,True,True
ropensci/hathi,hathi,ropensci,Organization,2014-12-19T03:49:03Z,R client for HathiTrust,0,0,0,True,False,True,True
cran/rLTP,rLTP,cran,Organization,2015-01-28T07:44:25Z,R interface to LTP-Cloud service,1,1,1,True,False,False,False
cran/eggCounts,eggCounts,cran,Organization,2014-03-13T04:32:38Z,Hierarchical modelling of faecal egg counts,0,0,0,True,False,False,False
talalbinamin/wordStats,wordStats,talalbinamin,User,2015-03-04T09:44:32Z,,0,0,0,True,False,True,True
CommunityGeneticsAnalyses/ComGenR,ComGenR,CommunityGeneticsAnalyses,Organization,2013-12-20T16:33:40Z,Tools for community genetics analyses using R. ,0,0,0,True,False,True,True
hochanh/lexicon,lexicon,hochanh,Organization,2015-01-23T10:27:46Z,Lexicon xác suất thống kê và học máy,0,0,0,True,False,True,True
cran/abd,abd,cran,Organization,2014-03-13T03:50:48Z,The Analysis of Biological Data,0,0,0,True,False,False,False
cran/CARBayes,CARBayes,cran,Organization,2014-03-12T18:30:58Z,Spatial areal unit modelling,0,0,0,True,False,False,False
cran/geomorph,geomorph,cran,Organization,2014-03-13T04:50:53Z,Geometric morphometric analyses of 2d/3d landmark data,0,1,1,True,False,False,False
mschroed/RamiGO,RamiGO,mschroed,User,2011-05-27T02:22:08Z,AmiGO Visualize interacting with R,2,2,2,True,False,True,True
cornwell-lab-unsw/litterFitter,litterFitter,cornwell-lab-unsw,Organization,2013-11-18T23:41:15Z,Package for fitting and testing alternative models for single cohort litter decomposition data,0,2,2,True,False,True,True
cran/copCAR,copCAR,cran,Organization,2014-09-07T06:44:21Z,Fitting the copCAR regression model for discrete areal data,0,0,0,True,False,False,False
gusart/tuckerR_mmgg,tuckerR_mmgg,gusart,User,2014-12-11T14:06:14Z,the tuckerR_mmgg package,0,0,0,True,False,True,True
cran/exams,exams,cran,Organization,2014-03-13T04:36:53Z,Automatic Generation of Exams in R,1,1,1,True,False,False,False
Bioconductor-mirror/EBSeq,EBSeq,Bioconductor-mirror,Organization,2015-03-27T13:17:26Z,,0,0,0,False,False,False,False
selcukorkmaz/MVN,MVN,selcukorkmaz,User,2014-05-09T07:15:35Z,MVN: Multivariate Normality Tests,0,0,0,True,False,True,True
RGLab/QUALIFIER,QUALIFIER,RGLab,Organization,2012-02-09T20:34:59Z,Qualitiy control for gated flow cytometry data,0,6,6,True,False,True,True
cpsievert/XML2R,XML2R,cpsievert,User,2013-09-16T16:49:24Z,EasieR XML data collection.,3,6,6,True,True,True,True
cran/ggplot2,ggplot2,cran,Organization,2014-03-13T04:52:09Z,An implementation of the Grammar of Graphics,0,0,0,True,False,False,False
timelyportfolio/plottableR,plottableR,timelyportfolio,User,2015-03-16T20:47:57Z,htmlwidget for Plottable from Palantir,0,1,1,True,False,True,True
bearedo/visstat-extraction,visstat-extraction,bearedo,User,2015-04-28T13:32:28Z,Automatically exported from code.google.com/p/visstat-extraction,0,0,0,False,False,True,False
Bioconductor-mirror/twilight,twilight,Bioconductor-mirror,Organization,2015-03-27T19:10:24Z,,0,0,0,False,False,False,False
cran/Statomica,Statomica,cran,Organization,2014-12-26T13:44:37Z,Statomica utility package,0,0,0,True,False,False,False
ctbrownlees/R-Package-dynamo,R-Package-dynamo,ctbrownlees,User,2014-12-26T12:26:26Z,,0,0,0,True,False,True,True
Bioconductor-mirror/clusterStab,clusterStab,Bioconductor-mirror,Organization,2015-03-27T15:37:36Z,,0,0,0,False,False,False,False
cran/rAverage,rAverage,cran,Organization,2014-03-13T05:58:16Z,Parameter estimation for the averaging model of Information,0,0,0,True,False,False,False
jbryer/retention,retention,jbryer,User,2012-04-29T19:20:01Z,Functions to calculate and visualize retention and completion rates.,2,4,4,True,False,True,True
cran/nontarget,nontarget,cran,Organization,2014-03-13T05:31:55Z,"Detecting, combining and filtering isotope, adduct and homologue",0,0,0,True,False,False,False
cran/plyr,plyr,cran,Organization,2014-03-13T05:49:22Z,"Tools for splitting, applying and combining data",1,0,0,True,False,False,False
skranz/dplyrExtras,dplyrExtras,skranz,User,2014-05-25T07:26:33Z,"Some extra functionality that is not (yet) in dplyr, e.g. mutate_if or s_filter, s_arrange ,... ",3,9,9,True,False,True,True
LeeKennedy/dts.quality,dts.quality,LeeKennedy,User,2015-03-14T07:28:04Z,,0,0,0,True,False,True,True
cran/strvalidator,strvalidator,cran,Organization,2014-03-13T06:33:06Z,Internal validation of forensic STR kits made easy with,0,0,0,True,False,False,False
kthohr/BMR,BMR,kthohr,User,2014-06-17T14:53:19Z,Bayesian Macroeconometrics in R,6,5,5,True,False,True,True
cperriard/rmustache,rmustache,cperriard,User,2014-07-28T12:52:14Z,,0,0,0,True,False,True,True
jangorecki/shinyBI,shinyBI,jangorecki,User,2014-06-20T02:13:25Z,Business Intelligence shinyApp,2,1,1,True,False,True,True
Bioconductor-mirror/MeasurementError.cor,MeasurementError.cor,Bioconductor-mirror,Organization,2015-03-27T14:08:33Z,,0,0,0,False,False,False,False
dmirman/psy811,psy811,dmirman,User,2015-01-31T02:34:14Z,psy811,0,0,0,True,False,True,True
Bioconductor-mirror/CAMERA,CAMERA,Bioconductor-mirror,Organization,2015-03-27T13:07:51Z,,0,0,0,False,False,False,False
cran/VCA,VCA,cran,Organization,2015-03-16T10:44:02Z,Variance Component Analysis,0,0,0,True,False,False,False
cran/NCBI2R,NCBI2R,cran,Organization,2014-03-12T19:37:41Z,NCBI2R-An R package to navigate and annotate genes and SNPs,0,0,0,True,False,False,False
ikkyle/aip-analysis,aip-analysis,ikkyle,User,2015-02-20T18:12:03Z,Analysis interface for AIP ,0,1,1,True,False,True,True
jcbeer/passtime,passtime,jcbeer,User,2015-03-09T18:27:55Z,Power and sample size for time course microarray experiments,0,0,0,True,False,True,True
cran/gtools,gtools,cran,Organization,2014-03-13T04:57:45Z,Various R programming tools,2,0,0,True,False,False,False
namarkus/GDeasieR,GDeasieR,namarkus,User,2014-12-15T09:49:25Z,Alles was das Leben in der GD einfacher macht.,0,0,0,True,False,True,False
tzoltak/EWDwskazniki,EWDwskazniki,tzoltak,User,2015-01-13T21:12:41Z,,0,0,0,True,False,True,True
JPsiData/zendeskM,zendeskM,JPsiData,User,2015-01-08T02:13:43Z,,0,0,0,True,False,True,True
sebastianduchene/ClockstaR,ClockstaR,sebastianduchene,User,2013-12-12T06:21:24Z,This is the home of the ClockstaR package,1,0,0,True,False,True,True
benjcunningham/ben,ben,benjcunningham,User,2015-01-02T04:39:25Z,Personal R package of Ben Cunningham,0,0,0,True,False,True,True
cran/mapDK,mapDK,cran,Organization,2015-02-22T15:43:33Z,Maps of Denmark,1,1,1,True,False,False,False
schw4b/emov,emov,schw4b,User,2015-04-08T12:41:44Z,An R package for fixation and saccade detection in eye movement recordings.,0,0,0,True,False,True,True
philliplab/ViralHaplotyper,ViralHaplotyper,philliplab,User,2014-11-03T13:14:02Z,,1,0,0,True,False,True,True
Bioconductor-mirror/CopyNumber450k,CopyNumber450k,Bioconductor-mirror,Organization,2015-03-27T13:13:24Z,,0,0,0,False,False,False,False
cran/PopVar,PopVar,cran,Organization,2015-04-01T06:44:12Z,Genomic Breeding Tools: Genetic Variance Prediction and,0,0,0,True,False,False,False
cran/bgmm,bgmm,cran,Organization,2014-03-13T04:06:09Z,Gaussian Mixture Modeling algorithms. Including the belief-based,0,1,1,True,False,False,False
Bioconductor-mirror/a4Preproc,a4Preproc,Bioconductor-mirror,Organization,2015-03-27T14:29:12Z,,0,0,0,False,False,False,False
leekgroup/Set,Set,leekgroup,Organization,2012-07-11T02:51:08Z,Set package,1,0,0,True,False,True,True
xsswang/TwoStage,TwoStage,xsswang,User,2015-01-10T17:32:43Z,"The TwoStage package implements the Hidden Markov Model based FDR control as described in Wang et al., 2014 for multiple comparison adjustment under dependence.",0,0,0,True,False,True,True
joshuaulrich/quantmod,quantmod,joshuaulrich,User,2015-01-31T22:02:12Z,Quantitative Financial Modelling Framework,14,17,17,True,False,True,True
cran/RcmdrPlugin.HH,RcmdrPlugin.HH,cran,Organization,2014-03-13T03:22:19Z,Rcmdr support for the HH package,0,0,0,True,False,True,True
mbannert/timeseriesdb,timeseriesdb,mbannert,User,2014-09-05T18:19:43Z,R package to store and organize time series in a simple but powerful relational database using PostgreSQL,1,3,3,True,False,True,True
cran/mixexp,mixexp,cran,Organization,2014-03-13T05:22:42Z,Design and analysis of mixture experiments,0,0,0,True,False,False,False
akavel/r.git.user,r.git.user,akavel,User,2015-04-30T19:51:13Z,,0,0,0,True,False,True,True
cran/futile.logger,futile.logger,cran,Organization,2014-03-13T04:45:08Z,A logging library for R,0,0,0,True,False,False,False
wolski/imsbInfer,imsbInfer,wolski,User,2013-11-20T21:50:04Z,R-package for the quantitative analysis of SWATH-MS data,0,3,3,True,False,True,True
cran/constrainedKriging,constrainedKriging,cran,Organization,2014-03-13T04:19:29Z,"Constrained, covariance-matching constrained and universal point",0,0,0,True,False,False,False
sfcheung/lstatdemo,lstatdemo,sfcheung,User,2015-03-14T04:52:06Z,"Demonstrations, usually shiny apps, for learning statistics",2,0,0,True,False,True,True
Bioconductor-mirror/miRNApath,miRNApath,Bioconductor-mirror,Organization,2015-03-27T16:54:49Z,,0,0,0,False,False,False,False
fcharte/mldr,mldr,fcharte,User,2014-09-15T16:52:02Z,R package for analyzing and manipulating multilabel datasets,1,0,0,True,False,True,True
JWiley/postMCMCglmm,postMCMCglmm,JWiley,User,2013-01-17T07:39:52Z,R package for post estimation from MCMCglmm. Predicted probabilities from MCMCglmm probit models,1,3,3,True,False,True,True
Bioconductor/BiocInstaller,BiocInstaller,Bioconductor,Organization,2014-10-08T19:18:53Z,,0,1,1,True,False,True,True
abjur/abjutils,abjutils,abjur,Organization,2014-02-28T00:30:28Z,Funções úteis para a ABJ.,1,0,0,True,False,True,True
jonathonthill/sangerseqR,sangerseqR,jonathonthill,User,2014-02-26T19:17:45Z,"git svn bridge for the Bioconductor package ""sangerseqR""",0,0,0,True,False,True,True
cran/redcapAPI,redcapAPI,cran,Organization,2014-09-16T02:44:17Z,R interface to REDCap,0,0,0,True,False,False,False
Bioconductor-mirror/SIM,SIM,Bioconductor-mirror,Organization,2015-03-27T14:22:22Z,,0,0,0,False,False,False,False
Bioconductor-mirror/GSEABase,GSEABase,Bioconductor-mirror,Organization,2015-03-27T13:58:04Z,,0,0,0,False,False,False,False
cran/packrat,packrat,cran,Organization,2014-09-03T00:44:20Z,A dependency management system for projects and their R package,0,0,0,True,False,False,False
cran/BinNonNor,BinNonNor,cran,Organization,2014-12-16T07:44:36Z,Data Generation with Binary and Continuous Non-normal Components,0,0,0,True,False,False,False
JBrenn/SoilMoisturePattern,SoilMoisturePattern,JBrenn,User,2015-04-27T10:49:28Z,,0,0,0,True,False,True,True
cran/noia,noia,cran,Organization,2014-03-13T05:31:51Z,Implementation of the Natural and Orthogonal InterAction (NOIA),0,0,0,True,False,False,False
cran/RECA,RECA,cran,Organization,2014-08-16T10:45:01Z,Relevant Component Analysis for Supervised Distance Metric,0,0,0,True,False,False,False
Bioconductor-mirror/edge,edge,Bioconductor-mirror,Organization,2015-04-14T17:08:31Z,,0,0,0,False,False,False,False
schmolze/ega,ega,schmolze,User,2014-11-06T21:38:08Z,Error Grid Analysis,0,0,0,True,False,True,True
cran/FactoClass,FactoClass,cran,Organization,2014-03-12T18:53:23Z,Combination of Factorial Methods and Cluster Analysis,0,0,0,True,False,False,False
chandlerzuo/cssp,cssp,chandlerzuo,User,2014-02-26T21:36:29Z,ChIP-Seq Statistical Power,0,0,0,True,False,True,True
Bioconductor-mirror/prada,prada,Bioconductor-mirror,Organization,2015-03-27T19:00:36Z,,0,0,0,False,False,False,False
cran/Disake,Disake,cran,Organization,2014-03-12T18:44:56Z,Discrete associated kernel estimators.,0,0,0,True,False,False,False
jonkeane/mocapProcessor,mocapProcessor,jonkeane,User,2014-11-20T16:46:17Z,A collection of tools to process mocap data in R,0,0,0,True,False,True,True
cran/Rcolombos,Rcolombos,cran,Organization,2014-03-13T03:23:46Z,Interface to Colombos Compendia using the exposed REST API,0,0,0,True,False,True,True
cran/INLABMA,INLABMA,cran,Organization,2014-03-12T19:11:15Z,Bayesian Model Averaging with INLA,0,0,0,True,False,False,False
mtorchiano/effsize,effsize,mtorchiano,User,2015-01-07T08:55:49Z,R effsize package for efficient effect size computation,0,0,0,True,False,True,True
gokmenzararsiz/MLSeq,MLSeq,gokmenzararsiz,User,2014-04-04T05:58:29Z,Machine Learning Interface to RNA-Seq Data,1,0,0,True,False,True,True
cran/db.r,db.r,cran,Organization,2014-11-21T01:44:49Z,A Database Exploration Tool with Assisted Querying and Schema,0,0,0,True,False,False,False
eldube/dataProductProject,dataProductProject,eldube,User,2015-01-22T10:04:40Z,,0,0,0,True,False,True,True
cran/sig,sig,cran,Organization,2014-03-13T06:19:01Z,Print function signatures.,0,0,0,True,False,False,False
klutometis/R-lisp,R-lisp,klutometis,User,2012-01-11T17:21:15Z,"List processing functions (car, cadr, etc.)",0,1,1,True,False,True,True
aedin/made4,made4,aedin,User,2014-07-30T20:53:51Z,Bioconductor package made4. ,1,0,0,True,False,True,True
zozlak/ZPDzapis,ZPDzapis,zozlak,User,2015-02-17T08:45:31Z,,0,0,0,True,False,True,True
cran/MASS,MASS,cran,Organization,2014-03-13T02:30:39Z,Support Functions and Datasets for Venables and Ripley's MASS,1,0,0,True,False,False,False
gforge/comorbidities.icd10,comorbidities.icd10,gforge,User,2014-04-26T15:10:56Z,Comorbidities calculator for R using ICD-9 and ICD-10 based scores,5,0,0,True,False,True,True
Bioconductor-mirror/plgem,plgem,Bioconductor-mirror,Organization,2015-03-27T19:00:03Z,,0,0,0,False,False,False,False
cran/ismev,ismev,cran,Organization,2014-03-13T05:03:34Z,An Introduction to Statistical Modeling of Extreme Values,1,0,0,True,False,False,False
wilsontom/FIEtools,FIEtools,wilsontom,User,2015-02-10T21:24:09Z,Tools for Flow Infusion Electrospray Ionisation (FIE) Mass Spectrometry (MS) metabolomics data ,0,0,0,True,False,True,True
gjabel/tsbugs,tsbugs,gjabel,User,2014-10-15T13:33:27Z,,0,0,0,True,False,True,True
cran/ALTopt,ALTopt,cran,Organization,2015-01-17T07:44:19Z,Optimal Experimental Designs for Accelerated Life Testing,0,0,0,True,False,False,False
dusanGrubjesic/ExData_Plotting2,ExData_Plotting2,dusanGrubjesic,User,2015-02-17T21:30:34Z,,0,0,0,True,False,True,True
cezden/rpostgrexplorer,rpostgrexplorer,cezden,User,2014-12-02T13:44:35Z,R package for PostgreSQL and Redshift metadata explorations,0,0,0,True,False,True,True
nasb-course/nasb-microtask-viewer-helpers,nasb-microtask-viewer-helpers,nasb-course,Organization,2015-01-28T00:00:52Z,,2,1,1,True,False,True,True
nicholasbloom/craike,craike,nicholasbloom,User,2015-03-22T13:42:54Z,And R package with my convenience functions,0,0,0,True,False,True,True
cran/CensRegMod,CensRegMod,cran,Organization,2014-03-12T18:35:45Z,Fitting Normal and Student-t censored regression model.,0,0,0,True,False,False,False
dvgodoy/ExploratoryRegression,ExploratoryRegression,dvgodoy,User,2015-01-17T17:56:23Z,Course Project - Developing Data Products ,0,0,0,True,False,True,True
cran/tempdisagg,tempdisagg,cran,Organization,2014-03-13T06:37:51Z,Methods for Temporal Disaggregation and Interpolation of,0,0,0,True,False,False,False
Bioconductor-mirror/MLInterfaces,MLInterfaces,Bioconductor-mirror,Organization,2015-03-27T14:06:53Z,,0,0,0,False,False,False,False
SachaEpskamp/lvglasso,lvglasso,SachaEpskamp,User,2014-07-29T09:40:59Z,,0,0,0,True,False,True,True
cran/asbio,asbio,cran,Organization,2014-03-13T03:59:37Z,A collection of statistical tools for biologists,0,2,2,True,False,False,False
JimGrange/flankr,flankr,JimGrange,User,2014-12-23T10:33:10Z,An R package implementing computational models of Eriksen flanker task performance.,0,1,1,True,False,True,True
brechtdv/prevalence,prevalence,brechtdv,User,2013-07-05T20:38:28Z,Tools for prevalence assessment studies,1,1,1,True,False,True,True
richfitz/rfiglet,rfiglet,richfitz,User,2015-04-05T08:16:15Z,R port of figlet,1,4,4,True,False,True,True
cran/MCMC.qpcr,MCMC.qpcr,cran,Organization,2014-03-12T19:23:37Z,Bayesian analysis of qRT-PCR data,0,0,0,True,False,False,False
hughjonesd/betr,betr,hughjonesd,User,2013-11-06T01:07:41Z,Behavioral Experiments Toolkit in R,0,4,4,True,False,True,True
Nicolabo/PERUanalytics,PERUanalytics,Nicolabo,User,2015-02-15T21:08:11Z,,0,1,1,True,False,True,True
R-Finance/quantstrat,quantstrat,R-Finance,Organization,2014-06-14T01:42:01Z,,8,11,11,True,False,False,True
sp00nman/evoplot,evoplot,sp00nman,User,2015-03-31T09:13:58Z,R package to draw clonal hierachy plots,0,1,1,True,False,True,True
drfaisal/testpack,testpack,drfaisal,User,2015-03-27T21:00:35Z,starting with package development,0,0,0,True,False,True,True
xuz1/ENmix_try,ENmix_try,xuz1,User,2015-04-17T17:39:15Z,,0,0,0,True,False,True,True
eriqande/herring,herring,eriqande,User,2014-05-05T20:15:18Z,Code and data for genetic stock identification of East Coast river herring,1,0,0,True,False,True,True
Bioconductor-mirror/Starr,Starr,Bioconductor-mirror,Organization,2015-03-27T14:26:12Z,,0,0,0,False,False,False,False
jdeboer/gprediction,gprediction,jdeboer,User,2013-09-08T23:57:15Z,Google Prediction API client for R,1,1,1,True,False,True,True
robertzk/syberia,syberia,robertzk,User,2013-12-05T16:45:53Z,Syberia,2,2,2,True,False,True,True
paleo13/marxan,marxan,paleo13,User,2015-01-17T02:38:27Z,This R package contains decision support tools for reserve selection using Marxan.,2,4,4,True,False,True,True
mpiktas/acp,acp,mpiktas,Organization,2014-12-31T10:38:23Z,,0,0,0,True,False,True,True
luminwin/playwith,playwith,luminwin,User,2015-03-24T22:38:29Z,Automatically exported from code.google.com/p/playwith,0,0,0,False,False,True,False
aphalo/r4photobiology,r4photobiology,aphalo,User,2014-08-30T20:48:18Z,R package for photobiology,0,0,0,True,True,True,True
edwindj/ffbase2,ffbase2,edwindj,User,2014-08-11T13:41:29Z,dplyr for ff,2,14,14,True,False,True,True
cran/NORTARA,NORTARA,cran,Organization,2014-12-20T15:45:06Z,Generation of Multivariate Data with Arbitrary Marginals,0,0,0,True,False,False,False
BenjaminPeter/rangeexpansion,rangeexpansion,BenjaminPeter,User,2014-12-04T23:06:49Z,,0,0,0,True,False,True,True
mwpennell/geiger-v2,geiger-v2,mwpennell,User,2014-02-23T21:43:24Z,A suite of methods and models for studying evolutionary radiations,3,7,7,True,False,True,True
