"package","version"
"qdapTools","1.1.0"
"qdm","0.1-0"
"qgraph","1.3.1"
"qgtools","1.0"
"qicharts","0.1.1"
"qiimer","0.9.2"
"qlcMatrix","0.9.2"
"qLearn","1.0"
"qlspack","2.2"
"qmap","1.0-3"
"qmethod","1.2.4"
"qmrparser","0.1.5"
"QoLR","1.0"
"qpcR","1.4-0"
"qPCR.CT","1.1"
"qpgraph",NA
"qqman","0.1.2"
"qqtest","1.0"
"qrfactor","1.4"
"qrLMM","1.1"
"QRM","0.4-10"
"qrNLMM","1.0"
"qrnn","1.1.2"
"QSARdata","1.3"
"qtbase","1.0.4"
"qtl","1.36-6"
"qtlbim","2.0.7"
"qtlbook","0.18-1"
"qtlDesign","0.941"
"qtlhot","0.9.0"
"qtlmt","0.1-3"
"qtlnet","1.3.6"
"QTLRel","0.2-14"
"qtpaint","0.9.0"
"qtutils","0.1-3"
"QuACN","1.8.0"
"quad","1.0"
"quadprog","1.5-5"
"quadrupen","0.2-4"
"qualCI","0.1"
"QualInt","1.0.0"
"qualityTools","1.54"
"qualV","0.3-1"
"Quandl","2.4.0"
"quantchem","0.13"
"quantification","0.1.0"
"QuantifQuantile","1.0"
"quantmod","0.4-4"
"QuantPsyc","1.5"
"quantreg","5.11"
"quantregForest","0.2-3"
"quantregGrowth","0.3-0"
"quantspec","1.0-2"
"QuasiSeq","1.0-6"
"questionr","0.4.2"
"queueing","0.2.3"
"QUIC","1.1"
"quint","1.0"
"quipu","1.9.0"
"Quor","0.1"
"qvalue",NA
"qVarSel","1.0"
"qvcalc","0.8-9"
"QZ","0.1-4"
"R0","1.2-5"
"R1magic","0.2"
"R2admb","0.7.10"
"R2BayesX","1.0-0"
"R2Cuba","1.0-11"
"r2d2","1.0-0"
"r2dRue","1.0.4"
"R2G2","1.0-2"
"R2GUESS","1.6"
"R2HTML","2.3.1"
"R2jags","0.05-03"
"r2lh","0.7"
"R2MLwiN","0.8-0"
"R2OpenBUGS","3.2-2.2"
"R2STATS","0.68-38"
"r2stl","1.0.0"
"R2SWF","0.9"
"R2WinBUGS","2.1-19"
"R330","1.0"
"R4CDISC","0.3"
"R4CouchDB","0.7.1"
"R4dfp","0.2-4"
"r4ss","1.22.1"
"R6","2.0.1"
"race","0.1.59"
"RAD","0.3"
"RADami","1.0-3"
"radar","1.0.0"
"radiant","0.1.71"
"RadioSonde","1.4"
"radir","1.0"
"RadOnc","1.0.9"
"RadTran","1.0"
"RAdwords","0.1.1"
"rags2ridges","1.4"
"rainbow","3.2"
"raincpc","0.4"
"rainfreq","0.3"
"rAltmetric","0.6"
"RAM","1.2.0"
"Rambo","1.1"
"Ramd","0.2"
"RAMP","1.0"
"RAMpath","0.3.8"
"ramps","0.6-13"
"randaes","0.3"
"random","0.2.3"
"RandomFields","3.0.62"
"randomForest","4.6-10"
"randomForestSRC","1.6.1"
"randomGLM","1.02-1"
"randomizationInference","1.0.3"
"randomizeBE","0.3-1"
"randomizr","0.2.0"
"randomLCA","1.0-2"
"randomNames","0.0-8"
"random.polychor.pa","1.1.4-1"
"randomUniformForest","1.1.5"
"randtests","1.0"
"randtoolbox","1.16"
"RandVar","0.9.2"
"rangeMapper","0.2-8"
"RankAggreg","0.5"
"Rankcluster","0.92.9"
"rankhazard","1.0"
"RankProd",NA
"RankResponse","3.1.1"
"RANN","2.4.1"
"RAP","1.1"
"RapidPolygonLookup","0.1"
"RAPIDR","0.1.1"
"RApiSerialize","0.1.0"
"RAppArmor","1.0.1"
"rappdirs","0.3"
"rapport","0.51"
"rapportools","1.0"
"RArcInfo","0.4-12"
"rareGE","0.1"
"rareNMtests","1.1"
"Rarity","1.3-1"
"rARPACK","0.7-0"
"RaschSampler","0.8-7"
"rasclass","0.2.1"
"raster","2.3-33"
"rasterVis","0.35"
"rateratio.test","1.0-2"
"raters","2.0.1"
"rationalfun","0.1-0"
"RAtmosphere","1.1"
"rattle","3.4.1"
"rAverage","0.4-13"
"rAvis","0.1.2"
"rawFasta","1.0.0"
"rbamtools","2.10.0"
"rbefdata","0.3.5"
"rbenchmark","1.0.0"
"rBeta2009","1.0"
"RBGL",NA
"rbhl","0.1.0"
"RbioRXN","1.5"
"rbiouml","1.5"
"rbison","0.4.5"
"Rbitcoin","0.9.2"
"rbitcoinchartsapi","1.0.4"
"rbmn","0.9-2"
"Rborist","0.1-0"
"rbounds","2.1"
"RBPcurve","1.0-20"
"rbugs","0.5-9"
"rbundler","0.3.7"
"RCA","1.4.5"
"R.cache","0.10.0"
"RCALI","0.2-15"
"Rcapture","1.4-2"
"rCarto","0.8"
"RCassandra","0.1-3"
"rcbalance","1.3"
"rcdd","1.1-8"
"rcdk","3.3.2"
"rcdklibs","1.5.8.4"
"RCEIM","0.2"
"Rcgmin","2013-2.21"
"Rchoice","0.2"
"rChoiceDialogs","1.0.6"
"rcicr","0.3.0"
"RCircos","1.1.2"
"RClimMAWGEN","1.1"
"rClinicalCodes","1.0.1"
"rclinicaltrials","1.4.1"
"Rclusterpp","0.2.3"
"rCMA","1.0.0"
"Rcmdr","2.1-7"
"RcmdrMisc","1.0-2"
"RcmdrPlugin.BCA","0.9-8"
"RcmdrPlugin.coin","1.0-22"
"RcmdrPlugin.depthTools","1.3"
"RcmdrPlugin.DoE","0.12-3"
"RcmdrPlugin.doex","0.2.0"
"RcmdrPlugin.EACSPIR","0.2-2"
"RcmdrPlugin.EBM","1.0-8"
"RcmdrPlugin.EcoVirtual","0.1"
"RcmdrPlugin.epack","1.2.5"
"RcmdrPlugin.EZR","1.27"
"RcmdrPlugin.FactoMineR","1.5-0"
"RcmdrPlugin.HH","1.1-42"
"RcmdrPlugin.IPSUR","0.2-1"
"RcmdrPlugin.KMggplot2","0.2-0"
"RcmdrPlugin.lfstat","0.7"
"RcmdrPlugin.MA","0.0-2"
"RcmdrPlugin.mosaic","1.0-7"
"RcmdrPlugin.MPAStats","1.1.5"
"RcmdrPlugin.NMBU","1.8.0.4"
"RcmdrPlugin.orloca","4.1"
"RcmdrPlugin.plotByGroup","0.1-0"
"RcmdrPlugin.pointG","0.6.6"
"RcmdrPlugin.qual","2.2.6"
"RcmdrPlugin.RMTCJags","1.0"
"RcmdrPlugin.ROC","1.0-18"
"RcmdrPlugin.sampling","1.1"
"RcmdrPlugin.SCDA","1.1"
"RcmdrPlugin.seeg","1.0"
"RcmdrPlugin.SLC","0.2"
"RcmdrPlugin.SM","0.3.1"
"RcmdrPlugin.sos","0.3-0"
"RcmdrPlugin.StatisticalURV","1.0-1"
"RcmdrPlugin.steepness","0.3-2"
"RcmdrPlugin.survival","1.0-5"
"RcmdrPlugin.TeachingDemos","1.0-7"
"RcmdrPlugin.temis","0.7.3"
"RcmdrPlugin.UCA","1.0-2"
"RCMIP5","1.1"
"Rcolombos","1.5.2"
"RColorBrewer","1.1-2"
"Rcompression",NA
"RConics","1.0"
"Rcplex","0.3-2"
"RCPmod","1.4"
"Rcpp","0.11.5"
"Rcpp11","3.1.2.0"
"RcppAnnoy","0.0.5"
"RcppAPT","0.0.1"
"RcppArmadillo","0.4.650.1.1"
"RcppBDT","0.2.3"
"rcppbugs","0.1.4.1"
"RcppClassic","0.9.6"
"RcppClassicExamples","0.1.1"
"RcppCNPy","0.2.4"
"RcppDE","0.1.2"
"RcppDL","0.0.5"
"RcppEigen","0.3.2.4.0"
"RcppExamples","0.1.6"
"RcppGSL","0.2.4"
"RcppMLPACK","1.0.10-2"
"RcppOctave","0.14.5"
"RcppParallel","4.3.6"
"RcppProgress","0.2.1"
"RcppRedis","0.1.3"
"RcppRoll","0.1.0"
"RcppSMC","0.1.4"
"RcppStreams","0.1.0"
"RcppXts","0.0.4"
"RcppZiggurat","0.1.2"
"rcrossref","0.3.0"
"RCryptsy","0.2"
"Rcsdp","0.1.53"
"rCUR","1.3"
"RCurl","1.95-4.5"
"RCytoscape",NA
"Rd2roxygen","1.5"
"rda","1.0.2-2"
"RDataCanvas","0.1"
"rdatamarket","0.6.5"
"RDAVIDWebService",NA
"RDCOMClient",NA
"rdd","0.56"
"rDEA","1.0-2"
"rdetools","1.0"
"R.devices","2.13.0"
"RDIDQ","1.0"
"RDieHarder","0.1.3"
"Rdistance","1.1"
"RDML","0.4-2"
"rDNA","1.30.1"
"RDota","1.2"
"Rdpack","0.4-14"
"rdrobust","0.70"
"RDRToolbox",NA
"rdryad","0.1.1"
"RDS","0.7"
"Rdsdp","1.0.2"
"Rdsm","2.1.1"
"RDSTK","1.1"
"rDVR","0.1.1"
"ReacTran","1.4.2"
"readbitmap","0.1-4"
"readBrukerFlexData","1.8.2"
"reader","1.0.4"
"readGenalex","0.4.1"
"readMLData","0.9-7"
"readMzXmlData","2.8"
"readODS","1.4"
"readstata13","0.5-3"
"RealVAMS","0.3-1"
"reams","0.1"
"REBayes","0.50"
"rebird","0.1.1"
"rebmix","2.7.0"
"rebus","0.0-5"
"RECA","1.1"
"recalls","0.1.0"
"reccsim","0.9-1"
"ReCiPa","3.0"
"recluster","2.8"
"recommenderlab","0.1-5"
"recommenderlabBX","0.1-0"
"recommenderlabJester","0.1-0"
"reconstructr","0.5"
"RecordLinkage","0.4-7"
"Records","1.0"
"recosystem","0.2.5"
"REdaS","0.9.2"
"redcapAPI","1.3"
"REDCapR","0.7-1"
"REEMtree","0.90.3"
"ref","0.99"
"referenceIntervals","1.1.1"
"RefFreeEWAS","1.3"
"refGenome","1.3.0"
"RefManageR","0.8.45"
"refset","0.1.0"
"refund","0.1-11"
"refund.wave","0.1"
"RegClust","1.0"
"regexr","1.0.2"
"registry","0.2"
"reglogit","1.2-2"
"regpro","0.1.0"
"regress","1.3-14"
"RegressionFactory","0.7.1"
"regRSM","0.4"
"regsubseq","0.12"
"regtest","0.05"
"rehh","1.11"
"rela","4.1"
"relaimpo","2.2-2"
"relations","0.6-4"
"relax","1.3.15"
"relaxnet","0.3-2"
"relaxo","0.1-2"
"reldist","1.6-4"
"relevent","1.0-4"
"Reliability","0.0-2"
"ReliabilityTheory","0.1.4"
"reliaR","0.01"
"relimp","1.0-4"
"relSim","0.1-47"
"relsurv","2.0-4"
"RelValAnalysis","1.0"
"remix","2.1"
"rEMM","1.0-8"
"remMap","0.2-0"
"remote","0.3.0"
"Renext","2.1-0"
"RenextGUI","1.0-2"
"rentrez","0.4.1"
"Reol","1.55"
"ReorderCluster","1.0"
"RepeatedHighDim","2.0.0"
"repfdr","1.1"
"replicationInterval","0.3"
"repmis","0.4"
"repolr","2.0"
"ReporteRs","0.7.8"
"ReporteRsjars","0.0.2"
"ReportingTools",NA
"reportr","1.1.2"
"reportRx","1.0"
"reports","0.1.4"
"reporttools","1.1.1"
"REPPlab","0.9.1"
"repra","0.4.2"
"represent","1.0"
"reproducer","0.1.2"
"REQS","0.8-12"
"resample","0.2"
"resemble","1.1.1"
"reshape","0.8.5"
"reshape2","1.4.1"
"reshapeGUI","0.1.0"
"ResistorArray","1.0-28"
"ResourceSelection","0.2-4"
"RESS","1.0"
"restlos","0.1-3"
"restorepoint","0.1.5"
"retimes","0.1-2"
"retistruct","0.5.10"
"reutils","0.1.2"
"revealedPrefs","0.2"
"reweight","1.2.1"
"rex","0.2.0"
"rexpokit","0.24.1"
"Rfacebook","0.5"
"rFDSN","0.0.0"
"rFerns","1.1.0"
"RFGLS","1.1"
"rfigshare","0.3.6"
"R.filesets","2.7.0"
"RFinanceYJ","0.3.1"
"rfishbase","0.2-2"
"rfisheries","0.1"
"Rfit","0.21"
"RFLPtools","1.6"
"RFmarkerDetector","1.0"
"rfoaas","0.1.3"
"RFOC","3.3-3"
"RForcecom","0.7"
"rfordummies","0.0-2"
"rforensicbatwing","1.3"
"rfPermute","1.6.2"
"RFreak","0.3-0"
"rfUtilities","1.0-1"
"RGA","0.2.1"
"rgabriel","0.7"
"rgam","0.6.3"
"rGammaGamma","1.0.12"
"rgauges","0.2.0"
"rgbif","0.8.0"
"RGCCA","2.0"
"rgcvpack","0.1-4"
"rgdal","0.9-2"
"RGENERATE","1.3"
"RGENERATEPREC","1.0"
"RGenetics","0.1"
"rgenoud","5.7-12"
"rgeos","0.3-8"
"rggobi","2.1.20"
"RGIFT","0.1-5"
"rgl","0.95.1201"
"rglobi","0.2.6"
"Rglpk","0.6-0"
"RGoogleAnalytics","0.1.1"
"RgoogleMaps","1.2.0.7"
"rgp","0.4-1"
"rgpui","0.1-2"
"rgr","1.1.10"
"RGraphics","2.0-12"
"Rgraphviz",NA
"rgrass7","0.1-0"
"RGtk2","2.20.31"
"RGtk2Extras","0.6.1"
"RH2","0.2.3"
"rhdf5",NA
"rHealthDataGov","1.0.1"
"Rhh","1.0.2"
"RHive","2.0-0.2"
"rhosp","1.06"
"Rhpc","0.14-261"
"RhpcBLASctl","0.14-256"
"rHpcc","1.0"
"RHRV","4.0"
"RHT","1.0"
"R.huge","0.9.0"
"ri","0.9"
"RI2by2","1.2"
"rich","0.3"
"ridge","2.1-3"
"RidgeFusion","1.0-3"
"Ridit","1.1"
"RIFS","0.1-5"
"RIGHT","0.1.2"
"RImageJROI","0.1"
"RImpala","0.1.5"
"rinat","0.1.4"
"rindex","0.12"
"ringbuffer","1.1"
"ringscale","0.1.2"
"RInside","0.2.12"
"RInSp","1.2"
"rio","0.1.2"
"rioja","0.9-3"
"ripa","2.0-2"
"riskRegression","1.1.1"
"risksetROC","1.0.4"
"riskSimul","0.1"
"RISmed","2.1.5"
"Ritc","1.0.1"
"rite","0.3.4"
"RItools","0.1-12"
"riv","2.0-4"
"rivernet","1.0"
"riverplot","0.3"
"rivervis","0.39.4"
"Rivivc","0.9"
"rivr","0.9.1"
"RJaCGH","2.0.3"
"rjade","0.1"
"rjags","3-14"
"rJava","0.9-6"
"rJavax","0.3"
"RJDBC","0.2-5"
"rje","1.9"
"rJPSGCS","0.2-7"
"Rjpstatdb","0.1"
"RJSDMX","1.3"
"rjson","0.2.15"
"RJSONIO","1.3-0"
"rjstat","0.2"
"rJython","0.0-4"
"RKEA","0.0-5"
"rkt","1.3"
"rkvo","0.1"
"Rlab","2.15.1"
"Rlabkey","2.1.127"
"rLakeAnalyzer","1.4"
"rlecuyer","0.3-3"
"Rlibeemd","1.3.2"
"rLindo","8.0.1"
"rlist","0.4"
"rlm","1.1"
"rlme","0.4"
"RLRsim","3.0"
"rLTP","0.1"
"RM2","0.0"
"rmaf","2.0"
"RMallow","1.0"
"Rmalschains","0.2-2"
"RMark","2.1.12"
"rmarkdown","0.5.1"
"rmatio","0.11.0"
"R.matlab","3.2.0"
"RMAWGEN","1.3.0"
"RMC","0.2"
"RMediation","1.1.3"
"rmeta","2.16"
"rmetasim","2.0.4"
"R.methodsS3","1.7.0"
"rmgarch","1.2-8"
"rminer","1.4"
"Rmisc","1.5"
"Rmixmod","2.0.2"
"RmixmodCombi","1.0"
"RMKdiscrete","0.1"
"rmngb","0.6-1"
"RMOA","1.0"
"RMOAjars","1.0"
"RMongo","0.0.25"
"rmongodb","1.8.0"
"Rmosek","1.2.5.1"
"rmp","1.0"
"Rmpfr","0.5-7"
"Rmpi","0.6-5"
"RMRAINGEN","1.0"
"rms","4.3-0"
"rms.gof","1.0"
"RMTstat","0.3"
"RMySQL","0.10.2"
"rnaseqWrapper","1.0-1"
"RnavGraph","0.1.8"
"RnavGraphImageData","0.0.3"
"rnbn","1.0.3"
"RNCBIEUtilsLibs","0.9"
"RNCEP","1.0.7"
"rncl","0.2.2"
"RND","1.1"
"rneos","0.2-8"
"RNetCDF","1.6.3-1"
"RNetLogo","1.0-1"
"RNeXML","2.0.1"
"rngSetSeed","0.3-2"
"rngtools","1.2.4"
"rngWELL","0.10-3"
"rngwell19937","0.6-0"
"RNiftyReg","1.1.3"
"rNMF","0.5.0"
"rnoaa","0.3.3"
"rNOMADS","2.1.3"
"rnrfa","0.1.5"
"ROAuth","0.9.6"
"RobAStBase","0.9"
"robCompositions","1.9.0"
"robcor","0.1-6"
"robeth","2.7"
"robfilter","4.1"
"RobLox","0.9"
"RobLoxBioC","0.9"
"RobPer","1.2.1"
"RobRex","0.9"
"RobRSVD","1.0"
"RObsDat","15.02"
"robumeta","1.5"
"robust","0.4-16"
"RobustAFT","1.3"
"robustbase","0.92-3"
"robustDA","1.1"
"robustfa","1.0-5"
"robustgam","0.1.7"
"robustHD","0.5.0"
"robustlmm","1.6"
"robustloggamma","0.4-31"
"RobustRankAggreg","1.1"
"robustreg","0.1-7"
"robustvarComp","0.1-2"
"robustX","1.1-4"
"ROC632","0.6"
"rocc","1.2"
"rockchalk","1.8.92"
"RockFab","1.2"
"rococo","1.1.2"
"ROCR","1.0-5"
"ROCS","1.2"
"ROCt","0.8"
"ROCwoGS","1.0"
"RODBC","1.3-11"
"RODBCext","0.2.3"
"rodd","0.1-1"
"RODM","1.1"
"ROI","0.1-0"
"ROI.plugin.glpk","0.0-2"
"ROI.plugin.quadprog","0.0-2"
"ROI.plugin.symphony","0.0-2"
"R.oo","1.19.0"
"Rook","1.1-1"
"RootsExtremaInflections","1.0"
"rootSolve","1.6.5.1"
"ROpenOffice",NA
"ropensecretsapi","1.0.1"
"ROptEst","0.9"
"ROptEstOld","0.9.2"
"ROptRegTS","0.9.1"
"ror","1.2"
"ROracle","1.1-12"
"rorutadis","0.1.3"
"ROSE","0.0-3"
"rotations","1.3"
"Rothermel","1.2"
"roughrf","1.0"
"RoughSetKnowledgeReduction","0.1"
"RoughSets","1.1-0"
"rowr","1.1.1"
"roxygen2","4.1.0"
"royston","1.2"
"RPANDA","1.0"
"rpanel","1.1-3"
"rpart","4.1-9"
"rpartitions","0.1"
"rpart.plot","1.5.2"
"rpartScore","1.0-1"
"rpart.utils","0.5"
"RPCLR","1.0"
"Rpdb","2.2"
"rpf","0.44"
"rpg","1.4"
"rphast","1.6"
"Rphylip","0.1-23"
"rPlant","2.7"
"rplexos","0.12.1"
"rplos","0.4.6"
"rplotengine","1.0-5"
"RPMG","2.1-5"
"RPMM","1.20"
"Rpoppler","0.0-1"
"rportfolios","1.0"
"RPostgreSQL","0.4"
"RPPairwiseDesign","1.0"
"rPref","0.4"
"rprintf","0.1-2"
"RProtoBuf","0.4.2"
"rpsychi","0.8"
"rpubchem","1.5.0.2"
"RPublica","0.1.2"
"rpud","0.0.2"
"RPushbullet","0.2.0"
"rPython","0.0-5"
"RQDA","0.2-7"
"rqPen","1.1"
"Rquake","2.2"
"RQuantLib","0.4.0"
"rr","1.1"
"Rramas","0.1-4"
"rrBLUP","4.3"
"rrBlupMethod6","1.3"
"rrcov","1.3-8"
"rrcovHD","0.2-3"
"rrcovNA","0.4-7"
"Rrdrand","0.1-10"
"rredis","1.6.9"
"RRF","1.6"
"rrlda","1.1"
"RRreg","0.3.0"
"R.rsp","0.20.0"
"rrules","0.1-0"
"RSA","0.9.6"
"RSADBE","1.0"
"rsae","0.1-5"
"RSAGA","0.93-6"
"Rsampletrees","0.1"
"Rsamtools",NA
"RSAP","0.9"
"rsatscan","0.3.9200"
"rSCA","2.1"
"rscala","1.0.2"
"RSclient","0.7-2"
"rscproxy","2.0-5"
"RSDA","1.2"
"rsdepth","0.1-5"
"rsdmx","0.4-5"
"RSeed","0.1.31"
"rseedcalc","1.2"
"RSEIS","3.3-3"
"RSelenium","1.3.5"
"rsem","0.4.5"
"Rserve","1.7-3"
"rSFA","1.04"
"rsgcc","1.0.6"
"RSGHB","1.0.2"
"RSiena","1.1-232"
"rsig","1.0"
"RsimMosaic","1.0.2"
"RSiteCatalyst","1.4.3"
"RSKC","2.4.1"
"rsm","2.07"
"rsml","1.2"
"RSNNS","0.4-6"
"rsnps","0.1.6"
"RSNPset","0.4"
"RSofia","1.1"
"Rsolnp","1.15"
"Rsomoclu","1.4.1"
"rspa","0.1-6"
"rSPACE","1.1.0"
"rspear","0.1-2"
"rsprng","1.0"
"RSQLite","1.0.0"
"RSQLServer","0.1.1"
"Rssa","0.13"
"rstackdeque","1.1"
"RStars","1.0"
"rstiefel","0.10"
"RStorm","0.902"
"rstream","1.3.2"
"rstudioapi","0.2"
"rsubgroup","0.6"
"Rsundials","1.6"
"rsunlight","0.3.0"
"RSurveillance","0.1.0"
"RSurvey","0.8-3"
"RSvgDevice","0.6.4.4"
"RSVGTipsDevice","1.0-4"
"Rsymphony","0.1-19"
"rSymPy","0.2-1.1"
"rtape","2.2"
"RTConnect","0.1.4"
"RTDE","0.1-0"
"rtdists","0.2-6"
"rtematres","0.2"
"rTensor","1.2"
"RTextTools","1.4.2"
"RTextureMetrics","1.1"
"rtf","0.4-11"
"rtfbs","0.3.4"
"rtiff","1.4.4"
"rtkpp","0.8.6"
"RTOMO","1.1-2"
"rtop","0.3-45"
"rtracklayer",NA
"RTriangle","1.6-0.6"
"rts","1.0-3"
"Rtsne","0.9"
"Rttf2pt1","1.3.3"
"rtype","0.1-1"
"Ruchardet","0.0-3"
"rucm","0.4"
"rugarch","1.3-4"
"rUnemploymentData","1.0.0"
"RUnit","0.4.28"
"Runiversal","1.0.2"
"runjags","1.2.1-0"
"Runuran","0.21.0"
"RunuranGUI","0.1"
"R.utils","2.0.0"
"ruv","0.9.4"
"rv","2.3.1"
"RVAideMemoire","0.9-45-2"
"rvalues","0.3"
"Rvcg","0.10.1"
"rvertnet","0.2.2"
"rvest","0.2.0"
"RVFam","1.1"
"rvgtest","0.7.4"
"rvHPDT","3.0"
"RVideoPoker","0.3"
"Rvmmin","2013-11.12"
"RVowpalWabbit","0.0.6"
"RVsharing","1.1.0"
"rvTDT","1.0"
"RVtests","1.2"
"Rwave","2.2"
"rWBclimate","0.1.3"
"RWBP","1.0"
"RWeather","0.4"
"RWebLogo","1.0.3"
"RWeka","0.4-24"
"RWekajars","3.7.12-1"
"RWiener","1.2-0"
"Rwinsteps","1.0-1"
"rworldmap","1.3-1"
"rworldxtra","1.01"
"rwt","1.0.0"
"RxCEcolInf","0.1-3"
"RXKCD","1.7-5"
"RXMCDA","1.5.3"
"RxnSim","1.0"
"RXshrink","1.0-8"
"Ryacas","0.2-12.1"
"RYoudaoTranslate","1.0"
"ryouready","0.3"
"rYoutheria","1.0.0"
"rysgran","2.1.0"
"Rz","0.9-1"
"rzmq","0.7.7"
"s20x","3.1-12"
"s2dverification","2.1.1"
"s4vd","1.0"
"S4Vectors",NA
"Sabermetrics","1.0"
"sac","1.0.1"
"saccades","0.1"
"sadists","0.1.0"
"sads","0.1.10"
"sae","1.0-2"
"sae2","0.1-1"
"saemix","1.2"
"SAENET","1.0"
"saery","1.0"
"saeSim","0.7.0"
"SAFD","0.4"
"safe",NA
"safeBinaryRegression","0.1-3"
"safi","1.0"
"SAGx",NA
"SAM","1.0.5"
"SamplerCompare","1.2.6"
"sampleSelection","1.0-2"
"Sample.Size","1.0"
"samplesize4surveys","2.1.0"
"SampleSizeMeans","1.1"
"SampleSizeProportions","1.0"
"sampling","2.6"
"samplingbook","1.2.0"
"samplingEstimates","0.1-3"
"SamplingStrata","1.0-3"
"samplingVarEst","0.9-9"
"sampSurf","0.7-2"
"samr","2.0"
"SAMURAI","1.2.1"
"sand","1.0.2"
"sandwich","2.3-2"
"sanitizers","0.1.0"
"sanon","1.4"
"sapa","2.0-1"
"SAPP","1.0.4"
"saps","1.0.0"
"sas7bdat","0.5"
"SAScii","1.0"
"SASmixed","1.0-4"
"SASPECT","0.1-1"
"SASxport","1.5.0"
"SAVE","0.9.3.9.2"
"saves","0.5"
"saws","0.9-6.1"
"sBF","1.1.1"
"sbgcop","0.975"
"sbioPN","1.1.0"
"SBRect","0.26"
"SBSA","0.2.3"
"sca","0.8-9"
"scagnostics","0.2-4"
"scales","0.2.4"
"scalreg","1.0"
"scam","1.1-8"
"scape","2.2-0"
"scar","0.2-1"
"scaRabee","1.1-3"
"scatterplot3d","0.3-35"
"SCBmeanfd","1.1"
"SCEPtER","0.2-1"
"SCEPtERbinary","0.1-1"
"SCGLR","2.0.2"
"scholar","0.1.2"
"schoolmath","0.4"
"schoRsch","1.1"
"schwartz97","0.0.6"
"SCI","1.0-1"
"scidb","1.1-2"
"SciencesPo","1.02.12"
"scio","0.6.1"
"sciplot","1.1-0"
"SciViews","0.9-5"
"SCMA","1.1.1"
"ScoreGGUM","1.0"
"SCORER2","0.99.0"
"scoring","0.5-1"
"ScottKnott","1.2-5"
"scout","1.0.3"
"SCperf","1.0"
"ScrabbleScore","1.0"
"scrapeR","0.1.6"
"ScreenClean","1.0.1"
"scrime","1.3.3"
"scriptests","1.0-15"
"scrm","1.3-3"
"SCRT","1.1.1"
"scrypt","0.1.0"
"scuba","1.7-0"
"SCVA","1.1.1"
"sda","1.3.5"
"SDaA","0.1-3"
"sdcMicro","4.4.0"
"sdcMicroGUI","1.1.1"
"sdcTable","0.17.1"
"sdcTarget","0.9-11"
"SDD","1.2"
"SDDE","1.0.0"
"sddpack","0.9"
"sde","2.0.13"
"sdef","1.5"
"SDMTools","1.1-221"
"sdmvspecies","0.3.1"
"sdnet","2.03.3"
"sdprisk","1.0-3"
"sdtoolkit","2.33-1"
"sdwd","1.0.1"
"seacarb","3.0.6"
"sealasso","0.1-2"
"SearchTrees","0.5.2"
"seas","0.4-3"
"SEAsic","0.1"
"season","0.3-5"
"seasonal","0.80.0"
"seawaveQ","1.0.0"
"SEchart","0.1"
"SECP","0.1-4"
"secr","2.9.3"
"secrdesign","2.2.2"
"secrlinear","1.0.5"
"seedy","1.0"
"seeg","1.0"
"seem","1.0"
"SEER2R","1.0"
"SEERaBomb","2014.4.1"
"seewave","1.7.6"
"seg","0.5-1"
"SegCorr","1.0"
"segmag","1.2.2"
"segmented","0.5-1.1"
"Segmentor3IsBack","1.8"
"SE.IGE","1.0"
"seismicRoll","1.0.1"
"Sejong","0.01"
"SEL","1.0-2"
"selectiongain","2.0.40"
"selectMeta","1.0.7"
"selectr","0.2-3"
"selectspm","0.1"
"SeleMix","0.9.1"
"selfingTree","0.2"
"SelvarMix","1.0"
"sem","3.1-5"
"semdiag","0.1.2"
"semGOF","0.2-0"
"semiArtificial","1.2.0"
"SemiCompRisks","2.0"
"SEMID","0.1"
"SemiMarkov","1.4"
"SemiPar","1.0-4.1"
"SemiParBIVProbit","3.3"
"SemiParSampleSel","1.2"
"semisupKernelPCA","0.1.5"
"SEMModComp","1.0"
"semPlot","1.0.1"
"semPLS","1.0-10"
"semsfa","1.0"
"semTools","0.4-6"
"sendmailR","1.2-1"
"sendplot","4.0.0"
"sensitivity","1.11"
"SensitivityCaseControl","2.1"
"sensitivitymv","1.2"
"sensitivitymw","1.1"
"sensitivityPStrat","1.0-6"
"SensoMineR","1.20"
"sensory","1.0"
"sensR","1.4-5"
"SenSrivastava","2012-04-0"
"SensusR","1.0"
"separationplot","1.1"
"seqCBS","1.2"
"seqDesign","1.0.2"
"SeqFeatR","0.1.7"
"SeqGrapheR","0.4.8.3"
"seqinr","3.1-3"
"seqLogo",NA
"seqMeta","1.5"
"seqminer","3.4"
"seqmon","0.2"
"seqPERM","1.0"
"seqRFLP","1.0.1"
"sequences","0.5.9"
"Sequential","1.1"
"sequenza","2.1.1"
"seriation","1.0-14"
"servr","0.1"
"sesem","1.0.1"
"session","1.0.3"
"SetMethods","1.0"
"SETPath","1.0"
"setRNG","2013.9-1"
"sets","1.0-13"
"settings","0.1.1"
"setwidth","1.0-3"
"severity","2.0"
"sExtinct","1.1"
"sfa","1.0-1"
"sfsmisc","1.0-27"
"sft","2.0-7"
"SGCS","2.3"
"sgeostat","1.0-25"
"SGL","1.1"
"sglasso","1.1-0"
"sglOptim","1.0.122.1"
"sglr","0.7"
"sgof","2.2"
"SGP","1.2-0.0"
"sGPCA","1.0"
"SGPdata","8.0-0.0"
"sgPLS","1.1"
"sgr","1.3"
"sgt","1.1"
"shape","1.4.2"
"shapefiles","0.7"
"shapes","1.1-10"
"SharpeR","0.1501"
