"package","version"
"RcmdrPlugin.EACSPIR","0.2-1"
"RcmdrPlugin.EBM","1.0-8"
"RcmdrPlugin.EcoVirtual","0.1"
"RcmdrPlugin.epack","1.2.5"
"RcmdrPlugin.EZR","1.27"
"RcmdrPlugin.FactoMineR","1.5-0"
"RcmdrPlugin.HH","1.1-40"
"RcmdrPlugin.IPSUR","0.2-1"
"RcmdrPlugin.KMggplot2","0.2-0"
"RcmdrPlugin.lfstat","0.7"
"RcmdrPlugin.MA","0.0-2"
"RcmdrPlugin.mosaic","1.0-7"
"RcmdrPlugin.MPAStats","1.1.5"
"RcmdrPlugin.NMBU","1.7.6"
"RcmdrPlugin.orloca","4.1"
"RcmdrPlugin.plotByGroup","0.1-0"
"RcmdrPlugin.pointG","0.6.6"
"RcmdrPlugin.qual","2.2.6"
"RcmdrPlugin.ROC","1.0-16"
"RcmdrPlugin.sampling","1.1"
"RcmdrPlugin.SCDA","1.0"
"RcmdrPlugin.seeg","1.0"
"RcmdrPlugin.SLC","0.2"
"RcmdrPlugin.SM","0.3.1"
"RcmdrPlugin.sos","0.3-0"
"RcmdrPlugin.StatisticalURV","1.0-1"
"RcmdrPlugin.steepness","0.3-2"
"RcmdrPlugin.survival","1.0-4"
"RcmdrPlugin.TeachingDemos","1.0-7"
"RcmdrPlugin.temis","0.7.2"
"RcmdrPlugin.UCA","1.0-2"
"RCMIP5","1.1"
"Rcolombos","1.5.0"
"RColorBrewer","1.1-2"
"Rcompression",NA
"Rcplex","0.3-2"
"RCPmod","1.4"
"Rcpp","0.11.3"
"Rcpp11","3.1.2.0"
"RcppAnnoy","0.0.4"
"RcppArmadillo","0.4.550.1.0"
"RcppBDT","0.2.3"
"rcppbugs","0.1.4.1"
"RcppClassic","0.9.5"
"RcppClassicExamples","0.1.1"
"RcppCNPy","0.2.3"
"RcppDE","0.1.2"
"RcppDL","0.0.3"
"RcppEigen","0.3.2.2.0"
"RcppExamples","0.1.6"
"RcppGSL","0.2.2"
"RcppMLPACK","1.0.9-3"
"RcppOctave","0.14.5"
"RcppParallel","4.3.3"
"RcppProgress","0.1"
"RcppRedis","0.1.3"
"RcppRoll","0.1.0"
"RcppSMC","0.1.4"
"RcppXts","0.0.4"
"RcppZiggurat","0.1.2"
"rcrossref","0.2.1"
"RCryptsy","0.2"
"Rcsdp","0.1.53"
"rCUR","1.3"
"RCurl","1.95-4.5"
"RCytoscape",NA
"Rd2roxygen","1.5"
"rda","1.0.2-2"
"RDataCanvas","0.1"
"rdatamarket","0.6.5"
"RDCOMClient",NA
"rdd","0.56"
"rdetools","1.0"
"R.devices","2.12.0"
"RDIDQ","1.0"
"RDieHarder","0.1.3"
"Rdistance","1.1"
"RDML","0.4-2"
"rDNA","1.30.1"
"Rdpack","0.4-14"
"rdrobust","0.70"
"RDRToolbox",NA
"rdryad","0.1.1"
"RDS","0.6"
"Rdsm","2.1.1"
"RDSTK","1.1"
"rDVR","0.1.1"
"ReacTran","1.4.1"
"readbitmap","0.1-4"
"readBrukerFlexData","1.8.2"
"reader","1.0.4"
"readMLData","0.9-6"
"readMzXmlData","2.8"
"readODS","1.4"
"RealVAMS","0.3-1"
"reams","0.1"
"REBayes","0.50"
"rebird","0.1.1"
"rebmix","2.6.2"
"RECA","1.1"
"recalls","0.1.0"
"reccsim","0.9-1"
"ReCiPa","3.0"
"recluster","2.5"
"recommenderlab","0.1-5"
"recommenderlabBX","0.1-0"
"recommenderlabJester","0.1-0"
"RecordLinkage","0.4-6"
"Records","1.0"
"recosystem","0.2.4"
"REdaS","0.9.1"
"redcapAPI","1.1"
"REDCapR","0.4-28"
"REEMtree","0.90.3"
"ref","0.99"
"referenceIntervals","1.1.1"
"RefFreeEWAS","1.3"
"refGenome","1.3.0"
"RefManageR","0.8.40"
"refset","0.1.0"
"refund","0.1-11"
"refund.wave","0.1"
"RegClust","1.0"
"registry","0.2"
"reglogit","1.2-2"
"regpro","0.1.0"
"regress","1.3-14"
"RegressionFactory","0.7"
"regRSM","0.4"
"regsubseq","0.12"
"regtest","0.05"
"rehh","1.11"
"rela","4.1"
"relaimpo","2.2-2"
"relations","0.6-3"
"relax","1.3.15"
"relaxnet","0.3-2"
"relaxo","0.1-2"
"reldist","1.6-3"
"relevent","1.0-3"
"Reliability","0.0-2"
"ReliabilityTheory","0.1.4"
"reliaR","0.01"
"relimp","1.0-3"
"relSim","0.1-47"
"relsurv","2.0-4"
"RelValAnalysis","1.0"
"remix","2.1"
"rEMM","1.0-8"
"remMap","0.1-0"
"remote","0.3.0"
"Renext","2.1-0"
"RenextGUI","1.0-2"
"rentrez","0.3.1"
"Reol","1.55"
"ReorderCluster","1.0"
"RepeatedHighDim","2.0.0"
"repfdr","1.1"
"replicationInterval","0.2"
"repmis","0.3.3"
"repolr","2.0"
"ReporteRs","0.7.2"
"ReporteRsjars","0.0.2"
"ReportingTools",NA
"reportr","1.1.2"
"reportRx","1.0"
"reports","0.1.2"
"reporttools","1.1.1"
"REPPlab","0.9"
"repra","0.4.2"
"represent","1.0"
"REQS","0.8-12"
"resample","0.2"
"resemble","1.1.1"
"reshape","0.8.5"
"reshape2","1.4.1"
"reshapeGUI","0.1.0"
"ResistorArray","1.0-28"
"ResourceSelection","0.2-4"
"restlos","0.1-3"
"restorepoint","0.1.5"
"retimes","0.1-2"
"retistruct","0.5.9"
"reutils","0.1.2"
"revealedPrefs","0.2"
"reweight","1.2.1"
"rex","0.2.0"
"rexpokit","0.24.1"
"Rfacebook","0.4"
"rFDSN","0.0.0"
"rFerns","1.1.0"
"RFGLS","1.1"
"rfigshare","0.3.6"
"R.filesets","2.6.0"
"RFinanceYJ","0.3.1"
"rfishbase","0.2-2"
"rfisheries","0.1"
"Rfit","0.21"
"RFLPtools","1.6"
"RfmriVC","1.0.4"
"rfoaas","0.0.4.20141212"
"RFOC","3.3-3"
"RForcecom","0.7"
"rfordummies","0.0-2"
"rforensicbatwing","1.3"
"rfPermute","1.6.1"
"RFreak","0.3-0"
"rfUtilities","1.0"
"RGA","0.1.3"
"rgabriel","0.7"
"rgam","0.6.3"
"rGammaGamma","1.0.12"
"rgauges","0.2.0"
"rgbif","0.7.7"
"RGCCA","2.0"
"rgcvpack","0.1-4"
"rgdal","0.9-1"
"RGENERATE","1.1"
"RGenetics","0.1"
"rgenoud","5.7-12"
"rgeos","0.3-8"
"rgexf","0.14.3.11"
"rggobi","2.1.20"
"RGIFT","0.1-5"
"rgl","0.95.1158"
"Rglpk","0.6-0"
"RGoogleAnalytics","0.1.1"
"RgoogleMaps","1.2.0.6"
"rgp","0.4-1"
"rgpui","0.1-2"
"rgr","1.1.9"
"RGraphics","2.0-12"
"Rgraphviz",NA
"rgrs","0.3"
"RGtk2","2.20.31"
"RGtk2Extras","0.6.1"
"RH2","0.2.3"
"rhdf5",NA
"rHealthDataGov","1.0.1"
"Rhh","1.0.2"
"RHive","2.0-0.2"
"rhosp","1.06"
"Rhpc","0.14-261"
"RhpcBLASctl","0.14-256"
"rHpcc","1.0"
"RHRV","4.0"
"RHT","1.0"
"R.huge","0.8.0"
"ri","0.9"
"RI2by2","1.2"
"rich","0.3"
"ridge","2.1-3"
"RidgeFusion","1.0-3"
"Ridit","1.1"
"RIFS","0.1-5"
"RIGHT","0.1.2"
"RImageJROI","0.1"
"RImpala","0.1.5"
"rinat","0.1.4"
"rindex","0.12"
"ringbuffer","1.1"
"ringscale","0.1.2"
"RInside","0.2.11"
"RInSp","1.0"
"rio","0.1.2"
"rioja","0.8-7"
"ripa","2.0-2"
"riskRegression","1.1.1"
"risksetROC","1.0.4"
"riskSimul","0.1"
"RISmed","2.1.2"
"Ritc","1.0.1"
"rite","0.3.4"
"RItools","0.1-12"
"riv","2.0-4"
"rivernet","1.0"
"riverplot","0.3"
"rivervis","0.39.4"
"Rivivc","0.9"
"RJaCGH","2.0.3"
"rjags","3-14"
"rJava","0.9-6"
"rJavax","0.3"
"RJDBC","0.2-4"
"rje","1.9"
"rJPSGCS","0.2-7"
"Rjpstatdb","0.1"
"RJSDMX","1.2"
"rjson","0.2.15"
"RJSONIO","1.3-0"
"rjstat","0.2"
"rJython","0.0-4"
"RKEA","0.0-4"
"rkt","1.3"
"rkvo","0.1"
"Rlab","2.15.1"
"Rlabkey","2.1.125"
"rLakeAnalyzer","1.4"
"rlecuyer","0.3-3"
"rLindo","8.0.1"
"rlist","0.3-2"
"rlme","0.4"
"RLRsim","3.0"
"RM2","0.0"
"rmaf","2.0"
"RMallow","1.0"
"Rmalschains","0.2-2"
"RMark","2.1.9"
"rmarkdown","0.3.3"
"rmatio","0.11.0"
"R.matlab","3.1.1"
"RMAWGEN","1.2.6.1"
"RMC","0.2"
"RMediation","1.1.3"
"rmeta","2.16"
"rmetasim","2.0.4"
"R.methodsS3","1.6.1"
"rmgarch","1.2-8"
"rminer","1.4"
"Rmisc","1.5"
"Rmixmod","2.0.2"
"RmixmodCombi","1.0"
"RMKdiscrete","0.1"
"rmngb","0.5-1"
"RMOA","1.0"
"RMOAjars","1.0"
"RMongo","0.0.25"
"rmongodb","1.8.0"
"Rmosek","1.2.5.1"
"rmp","1.0"
"Rmpfr","0.5-7"
"Rmpi","0.6-5"
"RMRAINGEN","1.0"
"rms","4.2-1"
"rms.gof","1.0"
"RMTstat","0.3"
"RMySQL","0.9-3"
"rnaseqWrapper","1.0-1"
"RnavGraph","0.1.7"
"RnavGraphImageData","0.0.3"
"rnbn","1.0.3"
"RNCBIEUtilsLibs","0.9"
"RNCEP","1.0.7"
"rncl","0.2.0"
"RND","1.1"
"rneos","0.2-7"
"RNetCDF","1.6.3-1"
"RNetLogo","1.0-1"
"RNeXML","2.0.0"
"rngSetSeed","0.3-2"
"rngtools","1.2.4"
"rngWELL","0.10-3"
"rngwell19937","0.6-0"
"Rniftilib","0.0-32"
"RNiftyReg","1.1.2"
"rnoaa","0.2.0"
"rNOMADS","2.0.4"
"rnrfa","0.1.5"
"ROAuth","0.9.5"
"RobAStBase","0.9"
"robCompositions","1.9.0"
"robcor","0.1-6"
"robeth","2.7"
"robfilter","4.1"
"RobLox","0.9"
"RobLoxBioC","0.9"
"RobPer","1.2"
"RobRex","0.9"
"RobRSVD","1.0"
"RObsDat","14.04"
"robumeta","1.4"
"robust","0.4-16"
"RobustAFT","1.3"
"robustbase","0.92-2"
"robustDA","1.0"
"robustfa","1.0-5"
"robustgam","0.1.7"
"robustHD","0.5.0"
"robustlmm","1.6"
"robustloggamma","0.4-28"
"RobustRankAggreg","1.1"
"robustreg","0.1-7"
"robustvarComp","0.1-2"
"robustX","1.1-4"
"ROC632","0.6"
"rocc","1.2"
"rockchalk","1.8.86"
"RockFab","1.2"
"rococo","1.1.2"
"ROCR","1.0-5"
"ROCt","0.8"
"ROCwoGS","1.0"
"RODBC","1.3-10"
"RODBCext","0.2.3"
"rodd","0.1-1"
"RODM","1.1"
"ROI","0.1-0"
"ROI.plugin.glpk","0.0-2"
"ROI.plugin.quadprog","0.0-2"
"ROI.plugin.symphony","0.0-2"
"R.oo","1.18.0"
"Rook","1.1-1"
"RootsExtremaInflections","1.0"
"rootSolve","1.6.5.1"
"ROpenOffice",NA
"ropensecretsapi","1.0.1"
"ROptEst","0.9"
"ROptEstOld","0.9.2"
"ROptRegTS","0.9.1"
"ror","1.2"
"ROracle","1.1-12"
"rorutadis","0.1.3"
"ROSE","0.0-3"
"rotations","1.3"
"Rothermel","1.2"
"RoughSets","1.1-0"
"rowr","1.1.1"
"roxygen2","4.1.0"
"royston","1.0"
"RPANDA","1.0"
"rpanel","1.1-3"
"rpart","4.1-8"
"rpartitions","0.1"
"rpart.plot","1.5.1"
"rpartScore","1.0-1"
"rpart.utils","0.5"
"RPCLR","1.0"
"Rpdb","2.2"
"rpf","0.44"
"rpg","1.2"
"rphast","1.5"
"Rphylip","0.1-23"
"rPlant","2.7"
"rplexos","0.11"
"rplos","0.4.1"
"rplotengine","1.0-5"
"RPMG","2.1-5"
"RPMM","1.20"
"Rpoppler","0.0-1"
"rportfolios","1.0"
"RPostgreSQL","0.4"
"rPref","0.3"
"rprintf","0.1-2"
"RProtoBuf","0.4.2"
"rpsychi","0.8"
"rpubchem","1.5.0.2"
"RPublica","0.1.1"
"rpud","0.0.2"
"RPushbullet","0.1.1"
"rPython","0.0-5"
"RQDA","0.2-7"
"rqPen","1.0"
"Rquake","2.2"
"RQuantLib","0.4.0"
"Rramas","0.1-4"
"rrBLUP","4.3"
"rrBlupMethod6","1.3"
"rrcov","1.3-8"
"rrcovHD","0.2-3"
"rrcovNA","0.4-7"
"Rrdrand","0.1-10"
"rredis","1.6.9"
"RRF","1.6"
"rriskDistributions","2.0"
"rrlda","1.1"
"RRreg","0.2.0"
"R.rsp","0.19.0"
"rrules","0.1-0"
"RSA","0.9.3"
"RSADBE","1.0"
"rsae","0.1-5"
"RSAGA","0.93-6"
"Rsamtools",NA
"RSAP","0.9"
"rSCA","2.1"
"RSclient","0.7-2"
"rscproxy","2.0-5"
"RSDA","1.2"
"rsdepth","0.1-5"
"rsdmx","0.4-3"
"RSeed","0.1.31"
"rseedcalc","1.2"
"RSEIS","3.3-3"
"RSelenium","1.3.5"
"rsem","0.4.5"
"Rserve","1.7-3"
"rSFA","1.03"
"rsgcc","1.0.6"
"RSGHB","1.0.2"
"RSiena","1.1-232"
"rsig","1.0"
"RsimMosaic","1.0.2"
"RSiteCatalyst","1.4.2"
"RSKC","2.4.1"
"rsm","2.07"
"rsml","1.2"
"RSNNS","0.4-5"
"rsnps","0.1.0"
"RSNPset","0.3"
"RSofia","1.1"
"Rsolnp","1.15"
"Rsomoclu","1.4.1"
"rspa","0.1-6"
"rSPACE","1.0"
"rspear","0.1-2"
"rsprng","1.0"
"RSQLite","1.0.0"
"RSQLServer","0.1.1"
"Rssa","0.11"
"rstackdeque","1.1"
"RStars","1.0"
"rstiefel","0.10"
"RStorm","0.902"
"rstream","1.3.2"
"rstudioapi","0.1"
"rsubgroup","0.6"
"Rsundials","1.6"
"rsunlight","0.3.0"
"RSurveillance","0.1.0"
"RSurvey","0.8-2"
"RSvgDevice","0.6.4.4"
"RSVGTipsDevice","1.0-4"
"Rsymphony","0.1-17"
"rSymPy","0.2-1.1"
"rtape","2.2"
"RTConnect","0.1.4"
"RTDE","0.1-0"
"rtdists","0.2-6"
"rtematres","0.2"
"rTensor","1.2"
"RTextTools","1.4.2"
"RTextureMetrics","1.1"
"rtf","0.4-11"
"rtfbs","0.3.2"
"rtiff","1.4.4"
"rtkpp","0.8.4"
"RTOMO","1.1-2"
"rtop","0.3-45"
"rtracklayer",NA
"RTriangle","1.6-0.6"
"rts","1.0-3"
"Rtsne","0.9"
"Rttf2pt1","1.3.2"
"rtype","0.1-1"
"Ruchardet","0.0-3"
"rucm","0.4"
"rugarch","1.3-4"
"RUnit","0.4.27"
"Runiversal","1.0.2"
"runjags","1.2.1-0"
"Runuran","0.21.0"
"RunuranGUI","0.1"
"R.utils","1.34.0"
"ruv","0.9.4"
"rv","2.3.1"
"RVAideMemoire","0.9-41"
"rvalues","0.2"
"Rvcg","0.10"
"rvertnet","0.0-5"
"rvest","0.1.0"
"rvgtest","0.7.4"
"rvHPDT","3.0"
"RVideoPoker","0.3"
"Rvmmin","2013-11.12"
"RVowpalWabbit","0.0.6"
"RVsharing","1.1.0"
"rvTDT","1.0"
"RVtests","1.2"
"Rwave","2.2"
"rWBclimate","0.1.3"
"RWBP","1.0"
"RWeather","0.4"
"RWebLogo","1.0.3"
"RWeka","0.4-23"
"RWekajars","3.7.11-1"
"RWiener","1.2-0"
"Rwinsteps","1.0-1"
"rworldmap","1.3-1"
"rworldxtra","1.01"
"rwt","1.0.0"
"RxCEcolInf","0.1-3"
"RXKCD","1.7-5"
"RXMCDA","1.5.3"
"RXshrink","1.0-8"
"Ryacas","0.2-12.1"
"RYoudaoTranslate","1.0"
"ryouready","0.3"
"rYoutheria","1.0.0"
"rysgran","2.1.0"
"Rz","0.9-1"
"rzmq","0.7.7"
"s20x","3.1-10"
"s2dverification","2.1.1"
"s4vd","1.0"
"S4Vectors",NA
"sac","1.0.1"
"saccades","0.1"
"sads","0.1.10"
"sae","1.0-2"
"saemix","1.2"
"saery","1.0"
"saeSim","0.6.0"
"SAFD","0.4"
"safe",NA
"safeBinaryRegression","0.1-3"
"safi","1.0"
"SAGx",NA
"SAM","1.0.5"
"SamplerCompare","1.2.5"
"sampleSelection","1.0-2"
"Sample.Size","1.0"
"samplesize4surveys","2.1.0"
"SampleSizeMeans","1.1"
"SampleSizeProportions","1.0"
"sampling","2.6"
"samplingbook","1.2.0"
"samplingEstimates","0.1-3"
"SamplingStrata","1.0-3"
"samplingVarEst","0.9-9"
"sampSurf","0.7-2"
"samr","2.0"
"SAMURAI","1.2.1"
"sand","1.0.2"
"sandwich","2.3-2"
"sanitizers","0.1.0"
"sanon","1.4"
"sapa","2.0-0"
"SAPP","1.0.4"
"saps","1.0.0"
"sas7bdat","0.5"
"SAScii","1.0"
"SASmixed","1.0-4"
"SASPECT","0.1-1"
"SASxport","1.5.0"
"SAVE","0.9.3.9.2"
"saves","0.5"
"saws","0.9-6.1"
"sBF","1.1"
"sbgcop","0.975"
"sbioPN","1.1.0"
"SBRect","0.26"
"SBSA","0.2.3"
"sca","0.8-9"
"scagnostics","0.2-4"
"scales","0.2.4"
"scalreg","1.0"
"scam","1.1-8"
"scape","2.2-0"
"scar","0.2-1"
"scaRabee","1.1-3"
"scatterplot3d","0.3-35"
"SCBmeanfd","1.1"
"SCEPtER","0.2-0"
"SCEPtERextras","0.1-0"
"SCGLR","2.0.1"
"scholar","0.1.2"
"schoolmath","0.4"
"schoRsch","1.1"
"schwartz97","0.0.6"
"SCI","1.0-1"
"scidb","1.1-2"
"SciencesPo","0.11.21"
"scio","0.6.1"
"sciplot","1.1-0"
"SciViews","0.9-5"
"SCMA","1.1"
"ScoreGGUM","1.0"
"SCORER2","0.99.0"
"scoring","0.5-1"
"ScottKnott","1.2-5"
"scout","1.0.3"
"SCperf","1.0"
"ScrabbleScore","1.0"
"scrapeR","0.1.6"
"ScreenClean","1.0.1"
"scrime","1.3.3"
"scriptests","1.0-9"
"scrm","1.3-3"
"SCRT","1.1"
"scrypt","0.1.0"
"scuba","1.7-0"
"SCVA","1.1"
"sda","1.3.5"
"SDaA","0.1-3"
"sdcMicro","4.4.0"
"sdcMicroGUI","1.1.1"
"sdcTable","0.17.1"
"sdcTarget","0.9-11"
"SDD","1.1"
"sddpack","0.9"
"sde","2.0.13"
"sdef","1.5"
"SDMTools","1.1-221"
"sdmvspecies","0.3.1"
"sdnet","2.03.3"
"sdprisk","1.0-3"
"sdtoolkit","2.33-1"
"seacarb","3.0.3"
"sealasso","0.1-2"
"SearchTrees","0.5.2"
"seas","0.4-3"
"SEAsic","0.1"
"season","0.3-5"
"seasonal","0.70.1"
"seawaveQ","1.0.0"
"SEchart","0.1"
"SECP","0.1-4"
"secr","2.9.2"
"secrdesign","2.2.1"
"secrlinear","1.0.4"
"seedy","1.0"
"seeg","1.0"
"seem","1.0"
"SEER2R","1.0"
"SEERaBomb","2014.4.1"
"seewave","1.7.6"
"seg","0.5-1"
"segmag","1.2.2"
"segmented","0.5-1.0"
"Segmentor3IsBack","1.8"
"SE.IGE","1.0"
"Sejong","0.01"
"SEL","1.0-2"
"selectiongain","2.0.29"
"selectMeta","1.0.7"
"selectr","0.2-2"
"selectspm","0.1"
"SeleMix","0.9.1"
"SelvarMix","1.0"
"sem","3.1-5"
"semdiag","0.1.2"
"semGOF","0.2-0"
"semiArtificial","1.2.0"
"SemiCompRisks","1.0"
"SEMID","0.1"
"SemiMarkov","1.4"
"SemiPar","1.0-4.1"
"SemiParBIVProbit","3.2-12.1"
"SemiParSampleSel","1.1-1"
"semisupKernelPCA","0.1.5"
"SEMModComp","1.0"
"semPlot","1.0.1"
"semPLS","1.0-10"
"semTools","0.4-6"
"sendmailR","1.2-1"
"sendplot","4.0.0"
"sensitivity","1.10.1"
"SensitivityCaseControl","2.1"
"sensitivitymv","1.2"
"sensitivitymw","1.1"
"sensitivityPStrat","1.0-6"
"SensoMineR","1.20"
"sensory","1.0"
"sensR","1.4-0"
"SenSrivastava","2012-04-0"
"separationplot","1.0"
"seqCBS","1.2"
"seqDesign","1.0.2"
"SeqFeatR","0.1.5"
"SeqGrapheR","0.4.8.3"
"seqinr","3.1-2"
"seqLogo",NA
"seqMeta","1.5"
"seqminer","3.4"
"seqmon","0.2"
"seqPERM","1.0"
"seqRFLP","1.0.1"
"sequences","0.5.9"
"Sequential","1.1"
"sequenza","2.1.0"
"seriation","1.0-14"
"servr","0.1"
"sesem","1.0.1"
"session","1.0.3"
"SetMethods","1.0"
"setRNG","2013.9-1"
"sets","1.0-13"
"settings","0.1.1"
"setwidth","1.0-3"
"severity","2.0"
"sExtinct","1.1"
"sfa","1.0-1"
"sfsmisc","1.0-26"
"sft","2.0-7"
"SGCS","2.0"
"sgeostat","1.0-25"
"SGL","1.1"
"sglasso","1.1-0"
"sglOptim","1.0.122.1"
"sglr","0.7"
"sgof","2.1.1"
"SGP","1.2-0.0"
"sGPCA","1.0"
"SGPdata","8.0-0.0"
"sgr","1.3"
"shape","1.4.2"
"shapefiles","0.7"
"shapes","1.1-10"
"SharpeR","0.1401"
"sharpshootR","0.6-3"
"sharx","1.0-4"
"shiny","0.10.2.2"
"shinyAce","0.1.0"
"shinyBS","0.20"
"shinyFiles","0.4.0"
"shinyRGL","0.1.0"
"SHIP","1.0.2"
"shopifyr","0.28"
"ShortRead",NA
"shotGroups","0.6"
"showtext","0.2"
"shp2graph","0-2"
"shrink","1.2.0"
"ShrinkCovMat","1.0.3"
"shuffle","1.0"
"siar","4.2"
"sideChannelAttack","1.0-6"
"sidier","3.0"
"sievetest","1.2.2"
"sig","0.0-4"
"sigclust","1.1.0"
"siggenes",NA
"SightabilityModel","1.3"
"sigloc","0.0.4"
"signal","0.7-4"
"signal.hsmm","1.1"
"SigTree","1.7"
"SII","1.0.3"
"simba","0.3-5"
"simboot","0.2-5"
"SimComp","2.2"
"SimCorMultRes","1.2"
"simctest","2.4"
"Sim.DiffProc","2.9"
"simecol","0.8-4"
"simex","1.5"
"simexaft","1.0.7"
"simFrame","0.5.3"
"Simile","1.3"
"SIMMS","0.0.1"
"simMSM","1.0.1"
"simone","1.0-2"
"simPH","1.2.4"
"simpleboot","1.1-3"
"SimpleTable","0.1-2"
"simplexreg","1.0"
"SimplicialCubature","1.0"
"simPop","0.2.6"
"Simpsons","0.1.0"
"SimRAD","0.95"
"simrel","1.0-1"
"simsalapar","1.0-4"
"simsem","0.5-8"
"SimSeq","1.2.0"
"simSummary","0.1.0"
"simTool","1.0.3"
"SimuChemPC","1.3"
"SimultAnR","1.1"
"SIN","0.6"
"SINGLE","1.3"
"siplab","1.1"
"sirad","2.0-7"
"siRSM","1.1"
"sirt","1.2"
"SIS","0.7-4"
"sisus","3.9-13"
"sisVIVE","1.0"
"sitar","1.0.1"
"sitools","1.4"
"SixSigma","0.8-1"
"SiZer","0.1-4"
"sjdbc","1.5.0-71"
"sjPlot","1.6.5"
"SKAT","1.0.1"
"skatMeta","1.4.3"
"skda","0.1"
"SkewHyperbolic","0.3-2"
"skewt","0.1"
"Skillings.Mack","1.0-2"
"skmeans","0.2-6"
"sla","0.1"
"slackr","1.2"
"slam","0.1-32"
"SLC","0.3"
"sld","0.3"
"Sleuth2","1.0-7"
"Sleuth3","0.1-6"
"slfm","0.1"
"SLHD","1.2-1"
"slp","1.0-3"
"sm","2.2-5.4"
"smaa","0.2-3"
"smac","1.0"
"smacof","1.5-0"
"smacpod","1.1.1"
"smam","0.2-2"
"smart","1.0.1"
"SmarterPoland","1.2"
"smatr","3.4-3"
"SMC","1.1"
"smco","0.1"
"SMCP","1.1.3"
"SMCRM","0.0-3"
"smcure","2.0"
"smcUtils","0.2.2"
"smdata","1.1"
"smdc","0.0.2"
"sme","0.8"
"SMFI5","1.0"
"smfsb","1.1"
"SMIR","0.02"
"smirnov","1.0-1"
"SmithWilsonYieldCurve","1.0.1"
"SML","0.1"
"SMNCensReg","2.4"
"smnet","1.0"
"smoother","1.0.0.0"
"SmoothHazard","1.2.3"
"smoothHR","1.0.1"
"smoothie","1.0-1"
"smoothmest","0.1-2"
"smoothSurv","1.3-2"
"smoothtail","2.0.3"
"SMPracticals","1.4-2"
"SMR","2.0.1"
"sms","2.3"
"smss","1.0-1"
"SMVar","1.3.3"
"sn","1.1-2"
"sna","2.3-2"
"snapshot","0.1.2"
"SNFtool","2.2"
"snht","1.0"
"snipEM","1.0"
"snow","0.3-13"
"SnowballC","0.5.1"
"snowfall","1.84-6"
"snowFT","1.3-0"
"snpar","1.0"
"SNPassoc","1.9-2"
"snpEnrichment","1.6.0"
"snplist","0.13"
"SNPmaxsel","1.0-3"
"SNPMClust","1.0"
"snp.plotter","0.5.1"
"snpStats",NA
"snpStatsWriter","1.5-6"
"SNPtools","1.1"
"sns","0.9.1"
"SNSequate","1.1-1"
"SOAR","0.99-11"
"soc.ca","0.7.1"
"SocialMediaMineR","0.1"
"SocialNetworks","1.1"
"SOD","1.0"
"SoDA","1.0-6"
"SODC","1.0"
"softclassval","1.0-20130317"
"SoftClustering","0.14.02"
"softImpute","1.0"
"soilDB","1.3-2"
"soilphysics","1.2"
"soilprofile","1.0"
"SoilR","1.1-23"
"soil.spec","2.1.3"
"soiltexture","1.2.19"
"soilwater","1.0.1"
"solaR","0.38"
"SOLOMON","1.0-1"
"solr","0.1.4"
"som","0.3-5"
"soma","1.1.1"
"somebm","0.1"
"someKfwer","1.2"
"someMTP","1.4.1"
"somplot","1.6.4"
"sonicLength","1.4.4"
"soobench","1.0-73"
"SOR","0.22"
"SortableHTMLTables","0.1-3"
"sortinghat","0.1"
"sorvi","0.6.23"
"sos","1.3-8"
"sos4R","0.2-11"
"sotkanet","0.9.03"
"soundecology","1.1.1"
"source.gist","1.0.0"
"sp","1.0-16"
"sp23design","0.9"
"spa","2.0"
"SPA3G","1.0"
"spaa","0.2.1"
"space","0.1-1"
"SPACECAP","1.1.0"
"spaceExt","1.0"
"spacejam","1.1"
"spacetime","1.1-1"
"spacodiR","0.13.0115"
"spacom","1.0-4"
"spam","1.0-1"
"spaMM","1.4.1"
"SPAr","0.1"
"sparc","0.9.0"
"sparcl","1.0.3"
"spareserver","1.0.0"
"spark","1.0.0"
"sparkTable","0.12.0"
"sparktex","0.1"
"SPARQL","1.16"
"sparr","0.3-6"
"sparseBC","1.0"
"sparsediscrim","0.2"
"SparseGrid","0.8.2"
"sparseHessianFD","0.1.1"
"sparseLDA","0.1-6"
"sparseLTSEigen","0.2.0"
"SparseM","1.05"
"sparseMVN","0.1.0"
"sparsenet","1.2"
"sparseSEM","2.5"
"SparseTSCGM","2.1.1"
"spartan","2.1"
"spatcounts","1.1"
"spate","1.3"
"spatgraphs","2.62"
"spatial","7.3-8"
"spatialCovariance","0.6-8"
"SpatialEpi","1.2.1"
"SpatialExtremes","2.0-0"
"spatial.gev.bma","1.0"
"spatialkernel","0.4-19"
"spatialnbda","1.0"
"SpatialNP","1.1-1"
"SpatialPack","0.2-3"
"spatialprobit","0.9-10"
"spatialsegregation","2.40"
"spatialTailDep","1.0.2"
"spatial.tools","1.4.8"
"SpatialTools","0.5.8"
"SpatialVx","0.2-1"
"SpatioTemporal","1.1.7"
"spatstat","1.39-1"
"spatsurv","0.9-8"
"spBayes","0.3-8"
"spBayesSurv","1.0.1"
"spc","0.5.0"
"spca","0.6.0"
"spcadjust","0.1-3"
"spcosa","0.3-5"
"spcov","1.01"
"spcr","1.2.1"
"spd","2.0-0"
"spdep","0.5-77"
"spdynmod","1.0"
"spe","1.1.2"
"speccalt","0.1.1"
"SPECIES","1.0"
